,f1,precision,recall,balanced_accuracy,tn,fp,fn,tp,pr_auc
0,0.06819797489522642,0.12514368845827886,0.07468903527066278,0.0366676356007171,2.7321505201299696,1.0035794523463086,2.811574202284104,0.238683256575942,0.10819465614913992
