,f1,precision,recall,balanced_accuracy,tn,fp,fn,tp,pr_auc
0,0.10905688755688756,0.3203333333333333,0.06950851925851925,0.5319256179135023,140.34,0.8,7.32,0.54,0.25206418766450683
