HSC-ID,AKR_ID,specz,clss,G,GCme,R,RCme,I,ICme,Z,ZCme,Ym,YCme,N2,N2me,N3,N3me,N4,N4me,S7m,S7me,S9m,S9me,S11m,S11me,L15m,L15me,L18m,L18me,L24m,L24me,Y,G-R,G-I,G-Z,G-Y,G-N2,G-N3,G-N4,R-I,R-Z,R-Y,R-N2,R-N3,R-N4,I-Z,I-Y,I-N2,I-N3,I-N4,Z-Y,Z-N2,Z-N3,Z-N4,Y-N2,Y-N3,Y-N4,N2-N3,N2-N4,N3-N4,fuzzy_dist,fuzzy_err
79671033455469139,41662,0.0,GAL,22.105999999999998,0.001,20.705,0.001,19.488,0.001,18.986,0.001,18.794,0.001,19.047,0.039,19.264,0.047,19.234,0.047,,,,,,,,,17.887999999999995,0.10300000000000001,,,0,1.4009999999999998,2.6179999999999986,3.119999999999997,3.3119999999999976,3.058999999999997,2.8419999999999987,2.8719999999999963,1.2169999999999987,1.7189999999999976,1.9109999999999976,1.6579999999999977,1.4409999999999992,1.4709999999999963,0.5019999999999989,0.6939999999999991,0.44099999999999895,0.2240000000000002,0.2539999999999978,0.19200000000000012,-0.060999999999999936,-0.2779999999999987,-0.2480000000000011,-0.2530000000000001,-0.4699999999999989,-0.4400000000000013,-0.21699999999999875,-0.1870000000000012,0.02999999999999758,0.8254465715186008,0.7504520840786242
79666519444833078,132555,0.203,XAGN,19.945999999999998,0.001,19.903,0.001,19.18,0.001,18.924,0.001,18.713,0.002,18.025,0.021,17.89,0.017,18.15,0.019,17.873,0.073,17.070999999999998,0.051,17.303,0.048,16.859,0.053,16.985,0.052000000000000005,17.119,0.133,1,0.04299999999999926,0.7659999999999982,1.0219999999999985,1.232999999999997,1.921,2.0559999999999974,1.7959999999999994,0.722999999999999,0.9789999999999992,1.1899999999999975,1.8780000000000001,2.012999999999998,1.7530000000000001,0.2560000000000002,0.4669999999999988,1.1550000000000011,1.2899999999999991,1.0300000000000011,0.21099999999999847,0.8990000000000009,1.033999999999999,0.7740000000000009,0.6880000000000024,0.8230000000000004,0.5630000000000024,0.134999999999998,-0.125,-0.259999999999998,0.8142508469854489,0.8706365529643418
79670758577565625,134553,0.289,GAL,21.872,0.002,20.581999999999997,0.001,19.504,0.001,19.023,0.002,18.772000000000002,0.002,17.632,0.017,17.732,0.016,18.119,0.018000000000000002,17.394000000000002,0.04,15.904000000000002,0.021,16.203,0.023,16.598,0.040999999999999995,16.546,0.038,16.964000000000002,0.125,0,1.2900000000000027,2.3679999999999986,2.849,3.0999999999999983,4.239999999999998,4.1400000000000015,3.753,1.077999999999996,1.5589999999999975,1.8099999999999952,2.9499999999999957,2.8499999999999983,2.4629999999999974,0.4810000000000017,0.7319999999999993,1.8719999999999999,1.772000000000002,1.3850000000000016,0.2509999999999977,1.3909999999999982,1.2910000000000004,0.904,1.1400000000000006,1.0400000000000027,0.6530000000000022,-0.09999999999999787,-0.4869999999999983,-0.3870000000000005,0.8420239078344225,0.8933092243524553
80093383359485635,45754,0.302,GAL,21.2,0.001,20.293,0.001,19.866,0.001,19.552,0.002,19.445,0.002,19.033,0.038,19.338,0.039,19.855999999999998,0.055999999999999994,,,17.952,0.10099999999999999,17.94,0.08,18.323,0.141,18.401,0.128,,,0,0.907,1.3339999999999996,1.6479999999999997,1.754999999999999,2.166999999999998,1.8619999999999983,1.3440000000000012,0.4269999999999996,0.7409999999999997,0.847999999999999,1.259999999999998,0.9549999999999984,0.4370000000000012,0.3140000000000001,0.4209999999999994,0.8329999999999984,0.5279999999999987,0.010000000000001565,0.10699999999999933,0.5189999999999984,0.21399999999999866,-0.3039999999999985,0.41199999999999903,0.10699999999999933,-0.4109999999999978,-0.3049999999999997,-0.8229999999999968,-0.5179999999999971,0.8623079310424421,0.7468354476159955
79671604686122332,46607,0.303,GAL,21.156,0.001,20.008,0.001,19.522000000000002,0.001,19.211,0.002,19.047,0.003,19.192,0.044000000000000004,19.332,0.040999999999999995,19.489,0.045,,,,,,,17.248,0.096,17.557000000000002,0.07200000000000001,,,0,1.1479999999999997,1.6339999999999968,1.9450000000000005,2.1089999999999978,1.9639999999999984,1.8239999999999976,1.6669999999999978,0.4859999999999971,0.7970000000000006,0.9609999999999984,0.815999999999999,0.6759999999999984,0.5189999999999984,0.3110000000000035,0.4750000000000014,0.33000000000000185,0.19000000000000128,0.03300000000000125,0.16399999999999793,0.01899999999999835,-0.12100000000000224,-0.27800000000000225,-0.14499999999999955,-0.2850000000000001,-0.44200000000000017,-0.14000000000000054,-0.2970000000000006,-0.15700000000000006,0.87211959968198,0.7504520840786242
79671299743434706,133614,0.29100000000000004,GAL,19.835,0.001,18.72,0.001,18.293,0.001,18.005,0.001,17.823,0.001,17.605999999999995,0.016,18.028,0.017,18.320999999999998,0.02,17.99,0.06,16.136,0.025,16.477,0.03,,,,,16.535,0.10400000000000001,0,1.115000000000002,1.5420000000000016,1.8300000000000016,2.0120000000000005,2.2290000000000063,1.8070000000000024,1.5140000000000031,0.4269999999999996,0.7149999999999999,0.8969999999999985,1.1140000000000043,0.6920000000000002,0.3990000000000009,0.28800000000000026,0.4699999999999989,0.6870000000000047,0.26500000000000057,-0.02799999999999869,0.1819999999999986,0.3990000000000045,-0.022999999999999687,-0.3159999999999989,0.21700000000000585,-0.2049999999999983,-0.4979999999999976,-0.42200000000000415,-0.7150000000000034,-0.2929999999999993,0.8609040590973571,0.8951175425837696
79671471542134697,133230,0.264,GAL,20.474,0.001,19.386,0.001,18.862000000000002,0.001,18.583,0.001,18.387,0.001,17.88,0.018000000000000002,18.215999999999998,0.02,18.707,0.026000000000000002,18.273,0.078,16.596,0.033,16.787,0.035,17.259,0.07200000000000001,16.611,0.042,16.676,0.12,0,1.088000000000001,1.6119999999999983,1.8910000000000016,2.0869999999999997,2.5940000000000007,2.2580000000000027,1.7669999999999997,0.5239999999999974,0.8030000000000008,0.9989999999999988,1.5060000000000002,1.1700000000000017,0.6789999999999985,0.2790000000000035,0.4750000000000014,0.9820000000000028,0.6460000000000043,0.15500000000000114,0.19599999999999795,0.7029999999999994,0.3670000000000009,-0.12400000000000233,0.5070000000000014,0.17100000000000293,-0.3200000000000003,-0.3359999999999985,-0.8270000000000017,-0.4910000000000032,0.8929627125067942,0.8752260420393121
79671042045408432,127843,0.332,GAL,20.146,0.001,18.989,0.001,18.442,0.001,18.108,0.001,17.934,0.001,17.924,0.02,18.474,0.024,19.175,0.035,,,,,,,,,,,,,0,1.157,1.7040000000000006,2.0380000000000003,2.2119999999999997,2.2220000000000013,1.6720000000000006,0.971,0.5470000000000006,0.8810000000000002,1.0549999999999995,1.0650000000000013,0.5150000000000006,-0.18599999999999994,0.33399999999999963,0.5079999999999991,0.5180000000000007,-0.03200000000000003,-0.7330000000000005,0.1739999999999995,0.18400000000000105,-0.3659999999999997,-1.0670000000000002,0.010000000000001565,-0.5399999999999991,-1.2409999999999997,-0.5500000000000007,-1.2510000000000012,-0.7010000000000005,0.6961973706963227,0.8481012685695973
79671316923316236,48129,0.396,GAL,21.232,0.001,20.180999999999997,0.001,19.779,0.001,19.442999999999998,0.001,19.358,0.002,18.91,0.036000000000000004,19.145,0.036000000000000004,19.646,0.059000000000000004,,,17.575,0.091,17.814,0.067,,,18.253,0.126,,,0,1.0510000000000022,1.4529999999999994,1.7890000000000017,1.8739999999999988,2.321999999999999,2.0869999999999997,1.5859999999999983,0.4019999999999975,0.7379999999999995,0.8229999999999968,1.2709999999999972,1.0359999999999978,0.5349999999999966,0.3360000000000021,0.4209999999999994,0.8689999999999998,0.6340000000000003,0.13299999999999912,0.0849999999999973,0.5329999999999977,0.2979999999999983,-0.20300000000000296,0.4480000000000004,0.21300000000000094,-0.28800000000000026,-0.23499999999999946,-0.7360000000000007,-0.5010000000000012,0.8909578670401166,0.7522604023099385
79666497970007896,118932,0.414,GAL,20.989,0.001,20.186,0.001,19.855999999999998,0.002,19.592,0.003,19.37,0.004,19.151,0.045,19.42,0.054000000000000006,19.849,0.071,,,17.727,0.102,18.197,0.099,17.909000000000006,0.124,,,,,0,0.8030000000000008,1.133000000000003,1.397000000000002,1.6189999999999998,1.838000000000001,1.568999999999999,1.1400000000000006,0.33000000000000185,0.5940000000000012,0.815999999999999,1.035,0.7659999999999982,0.3369999999999997,0.2639999999999993,0.4859999999999971,0.7049999999999983,0.4359999999999964,0.006999999999997897,0.22199999999999773,0.44099999999999895,0.17199999999999704,-0.25700000000000145,0.2190000000000012,-0.05000000000000071,-0.4789999999999992,-0.2690000000000019,-0.6980000000000004,-0.4289999999999985,0.8567212950979771,0.6726944001321086
