HSC-ID,AKR_ID,specz,clss,Y,sum_y,y_pred,S11-L18,Z-N4,S9-L18,S9-L15,Ym-N4,I-N4,S11-L15,R-L18,I-L18,R-N4,fuzzy_dist,fuzzy_err
8.009323733060664e+16,133151,0.261,GAL,0,,,-0.02200000000000024,0.679000000000002,-0.3180000000000014,-0.23600000000000246,0.4400000000000013,1.012999999999998,0.05999999999999873,3.673000000000002,3.073999999999998,1.612000000000002,0.8855033912804927,0.784342691516356
7.966636482602963e+16,36148,0.412,GAL,0,,,-0.25500000000000256,1.1380000000000017,-0.4870000000000019,-0.4609999999999985,0.9430000000000014,1.5420000000000016,-0.2289999999999992,3.183999999999997,2.401,2.3249999999999997,0.8490194884135743,0.6351551014009587
7.967104204541056e+16,41850,0.128,GAL,0,,,-0.010000000000001565,0.1130000000000031,-0.3870000000000005,-0.5909999999999975,-0.013999999999995794,0.3310000000000031,-0.21399999999999866,1.8769999999999956,1.4729999999999992,0.7349999999999994,0.909452316017797,0.5819793267063615
7.966649367504064e+16,132560,0.28600000000000003,GAL,0,,,0.13899999999999754,0.5009999999999977,-0.2320000000000011,-0.2469999999999999,0.2059999999999924,0.9549999999999984,0.12399999999999878,3.2760000000000002,2.4579999999999984,1.7729999999999997,0.9233134250007564,0.8197932079794209
7.967158750626218e+16,133009,0.18,GAL,0,,,-0.013000000000001677,-0.10500000000000044,-0.3800000000000008,-0.5170000000000012,-0.30799999999999983,0.001999999999998892,-0.15000000000000213,2.7259999999999986,2.315999999999999,0.41199999999999903,0.9212969349243028,0.7223042877059929
7.966664829385045e+16,37196,0.285,GAL,0,,,0.035000000000000135,-0.15600000000000236,-0.3610000000000042,-0.4920000000000009,-0.3390000000000022,0.12000000000000098,-0.09599999999999652,2.482999999999997,2.032,0.570999999999998,0.9288647772028727,0.6322008916957033
7.96709174913418e+16,42219,0.348,GAL,0,,,2.1690000000000005,1.0700000000000005,1.8009999999999948,0.3229999999999933,1.0700000000000005,1.2459999999999989,0.690999999999999,4.814,4.6160000000000005,1.443999999999999,0.6508518032437193,0.24076810574936325
7.967103345546896e+16,134095,0.028,GAL,0,,,-0.9520000000000001,0.11800000000000033,-1.6370000000000005,-1.6240000000000023,-0.0210000000000008,0.4169999999999998,-0.9390000000000018,1.1950000000000005,0.6820000000000004,0.9299999999999996,0.7745851926995636,0.9069423942844549
7.967159180120645e+16,133178,0.16899999999999998,GAL,0,,,-0.30100000000000193,-0.3170000000000037,-0.7260000000000009,-0.6740000000000013,-0.4400000000000013,-0.12700000000000244,-0.24900000000000236,2.3839999999999972,2.0629999999999993,0.1939999999999955,0.8866471683804787,0.7695716429900792
7.967089172155309e+16,45120,0.026,GAL,0,,,0.2779999999999987,-0.6239999999999988,-0.5210000000000008,-0.8109999999999999,-0.7970000000000006,-0.44099999999999895,-0.012000000000000456,0.8909999999999982,0.5549999999999997,-0.10500000000000044,0.7655101337837108,0.6292466819904479
7.967160468611747e+16,45940,0.187,GAL,0,,,0.0519999999999996,-0.4700000000000024,-1.0829999999999984,-1.0879999999999974,-0.6970000000000027,-0.09700000000000132,0.0470000000000006,1.1350000000000016,0.6050000000000004,0.43299999999999983,0.7925583117143636,0.6322008916957033
7.966621450216565e+16,47612,0.388,GAL,0,,,-0.3410000000000011,0.3309999999999995,-0.3030000000000044,-0.5,0.15700000000000006,0.7889999999999979,-0.5379999999999967,3.4239999999999995,2.921999999999997,1.2910000000000004,0.9107494813911824,0.4874446161381889
7.967146724717736e+16,49619,0.393,GAL,0,,,-0.06299999999999882,0.3719999999999999,0.004000000000001336,-0.5079999999999991,0.14699999999999847,0.8379999999999974,-0.5749999999999993,3.6650000000000023,3.0919999999999987,1.4110000000000014,0.888534486310478,0.466765148201401
7.966679432274744e+16,34467,0.09,GAL,0,,,0.1490000000000009,-0.6270000000000024,-0.4349999999999987,-0.5130000000000017,-0.7420000000000009,-0.620000000000001,0.07099999999999795,0.9520000000000016,0.7190000000000012,-0.3870000000000005,0.7645815588483604,0.17429838738111714
7.966663540894934e+16,37208,0.172,GAL,0,,,-0.4000000000000021,-0.28600000000000136,-0.5399999999999991,-0.4379999999999988,-0.39000000000000057,-0.13500000000000156,-0.2980000000000018,2.1899999999999977,1.9029999999999987,0.15199999999999747,0.8840147799069804,0.5465288102432968
8.009310418662182e+16,48802,0.307,GAL,0,,,-0.3159999999999989,-0.20899999999999966,-0.36799999999999855,-0.6990000000000016,-0.25,0.1180000000000021,-0.6470000000000021,2.2170000000000023,1.8910000000000016,0.4440000000000026,0.8996506204827555,0.29985229985447137
7.967145006729811e+16,49144,0.595,GAL,0,,,0.6789999999999985,1.5050000000000026,0.2809999999999988,-0.007999999999999119,1.2550000000000026,1.8640000000000008,0.39000000000000057,3.972999999999999,3.1289999999999982,2.708000000000002,0.7606276704656129,0.27178730765454506
