,f1,precision,recall,balanced_accuracy,tn,fp,fn,tp,pr_auc
0,0.07978038628038628,0.23316666666666666,0.051183621933621935,0.5229401324656195,140.36,0.75,7.53,0.36,0.2348421818431301
