,precision,recall,thresholds
0,0.04697986577181208,1.0,0.0
1,0.05555555555555555,0.8571428571428571,0.002
2,0.0594059405940594,0.8571428571428571,0.004
3,0.06315789473684211,0.8571428571428571,0.006
4,0.06976744186046512,0.8571428571428571,0.008
5,0.075,0.8571428571428571,0.01
6,0.0759493670886076,0.8571428571428571,0.012
7,0.07792207792207792,0.8571428571428571,0.014
8,0.0684931506849315,0.7142857142857143,0.016
9,0.07352941176470588,0.7142857142857143,0.02
10,0.07575757575757576,0.7142857142857143,0.022
11,0.07936507936507936,0.7142857142857143,0.024
12,0.08064516129032258,0.7142857142857143,0.026
13,0.08771929824561403,0.7142857142857143,0.032
14,0.08928571428571429,0.7142857142857143,0.034
15,0.09090909090909091,0.7142857142857143,0.036
16,0.09615384615384616,0.7142857142857143,0.038
17,0.09803921568627451,0.7142857142857143,0.04
18,0.10204081632653061,0.7142857142857143,0.044
19,0.10416666666666667,0.7142857142857143,0.048
20,0.10638297872340426,0.7142857142857143,0.05
21,0.10869565217391304,0.7142857142857143,0.052
22,0.1111111111111111,0.7142857142857143,0.054
23,0.11363636363636363,0.7142857142857143,0.056
24,0.11627906976744186,0.7142857142857143,0.06
25,0.11904761904761904,0.7142857142857143,0.062
26,0.12195121951219512,0.7142857142857143,0.064
27,0.125,0.7142857142857143,0.066
28,0.1282051282051282,0.7142857142857143,0.068
29,0.13157894736842105,0.7142857142857143,0.072
30,0.1388888888888889,0.7142857142857143,0.074
31,0.14285714285714285,0.7142857142857143,0.076
32,0.14705882352941177,0.7142857142857143,0.086
33,0.15151515151515152,0.7142857142857143,0.088
34,0.15625,0.7142857142857143,0.092
35,0.16129032258064516,0.7142857142857143,0.094
36,0.1724137931034483,0.7142857142857143,0.096
37,0.17857142857142858,0.7142857142857143,0.098
38,0.18518518518518517,0.7142857142857143,0.102
39,0.19230769230769232,0.7142857142857143,0.106
40,0.2,0.7142857142857143,0.11
41,0.20833333333333334,0.7142857142857143,0.112
42,0.21739130434782608,0.7142857142857143,0.118
43,0.22727272727272727,0.7142857142857143,0.124
44,0.23809523809523808,0.7142857142857143,0.126
45,0.25,0.7142857142857143,0.13
46,0.2631578947368421,0.7142857142857143,0.132
47,0.2222222222222222,0.5714285714285714,0.138
48,0.23529411764705882,0.5714285714285714,0.148
49,0.25,0.5714285714285714,0.152
50,0.26666666666666666,0.5714285714285714,0.154
51,0.2857142857142857,0.5714285714285714,0.184
52,0.25,0.42857142857142855,0.188
53,0.2727272727272727,0.42857142857142855,0.198
54,0.3,0.42857142857142855,0.206
55,0.3333333333333333,0.42857142857142855,0.21
56,0.25,0.2857142857142857,0.24
57,0.2857142857142857,0.2857142857142857,0.256
58,0.3333333333333333,0.2857142857142857,0.258
59,0.4,0.2857142857142857,0.278
60,0.5,0.2857142857142857,0.35
61,0.3333333333333333,0.14285714285714285,0.45
62,0.5,0.14285714285714285,0.536
63,1.0,0.14285714285714285,0.626
64,1.0,0.0,9999.0
