,precision,recall,thresholds
0,0.15384615384615385,1.0,0.01
1,0.14977973568281938,0.9444444444444444,0.012
2,0.1552511415525114,0.9444444444444444,0.014
3,0.15492957746478872,0.9166666666666666,0.016
4,0.15865384615384615,0.9166666666666666,0.018
5,0.1625615763546798,0.9166666666666666,0.02
6,0.17010309278350516,0.9166666666666666,0.022
7,0.17277486910994763,0.9166666666666666,0.024
8,0.1774193548387097,0.9166666666666666,0.026
9,0.1813186813186813,0.9166666666666666,0.028
10,0.18232044198895028,0.9166666666666666,0.03
11,0.1875,0.9166666666666666,0.032
12,0.18857142857142858,0.9166666666666666,0.034
13,0.1952662721893491,0.9166666666666666,0.036
14,0.20245398773006135,0.9166666666666666,0.038
15,0.20625,0.9166666666666666,0.04
16,0.20754716981132076,0.9166666666666666,0.042
17,0.20512820512820512,0.8888888888888888,0.044
18,0.2012987012987013,0.8611111111111112,0.046
19,0.20666666666666667,0.8611111111111112,0.048
20,0.2152777777777778,0.8611111111111112,0.05
21,0.2198581560283688,0.8611111111111112,0.052
22,0.2246376811594203,0.8611111111111112,0.054
23,0.22962962962962963,0.8611111111111112,0.056
24,0.2366412213740458,0.8611111111111112,0.058
25,0.24193548387096775,0.8333333333333334,0.06
26,0.24390243902439024,0.8333333333333334,0.062
27,0.24793388429752067,0.8333333333333334,0.064
28,0.25862068965517243,0.8333333333333334,0.066
29,0.26548672566371684,0.8333333333333334,0.068
30,0.26785714285714285,0.8333333333333334,0.072
31,0.2727272727272727,0.8333333333333334,0.074
32,0.2803738317757009,0.8333333333333334,0.076
33,0.2857142857142857,0.8333333333333334,0.078
34,0.2912621359223301,0.8333333333333334,0.08
35,0.3,0.8333333333333334,0.082
36,0.30927835051546393,0.8333333333333334,0.088
37,0.3157894736842105,0.8333333333333334,0.092
38,0.32608695652173914,0.8333333333333334,0.094
39,0.32967032967032966,0.8333333333333334,0.096
40,0.33707865168539325,0.8333333333333334,0.098
41,0.3409090909090909,0.8333333333333334,0.1
42,0.3488372093023256,0.8333333333333334,0.102
43,0.35714285714285715,0.8333333333333334,0.104
44,0.36585365853658536,0.8333333333333334,0.106
45,0.37037037037037035,0.8333333333333334,0.11
46,0.379746835443038,0.8333333333333334,0.112
47,0.38461538461538464,0.8333333333333334,0.114
48,0.38961038961038963,0.8333333333333334,0.116
49,0.40540540540540543,0.8333333333333334,0.12
50,0.410958904109589,0.8333333333333334,0.124
51,0.4225352112676056,0.8333333333333334,0.13
52,0.42857142857142855,0.8333333333333334,0.132
53,0.43478260869565216,0.8333333333333334,0.136
54,0.4411764705882353,0.8333333333333334,0.138
55,0.44776119402985076,0.8333333333333334,0.14
56,0.45454545454545453,0.8333333333333334,0.152
57,0.46153846153846156,0.8333333333333334,0.156
58,0.46875,0.8333333333333334,0.162
59,0.4838709677419355,0.8333333333333334,0.164
60,0.5,0.8333333333333334,0.194
61,0.5172413793103449,0.8333333333333334,0.196
62,0.5263157894736842,0.8333333333333334,0.2
63,0.5454545454545454,0.8333333333333334,0.212
64,0.5555555555555556,0.8333333333333334,0.216
65,0.5660377358490566,0.8333333333333334,0.22
66,0.5769230769230769,0.8333333333333334,0.234
67,0.5882352941176471,0.8333333333333334,0.248
68,0.6,0.8333333333333334,0.264
69,0.6122448979591837,0.8333333333333334,0.276
70,0.625,0.8333333333333334,0.286
71,0.6382978723404256,0.8333333333333334,0.288
72,0.6521739130434783,0.8333333333333334,0.292
73,0.6444444444444445,0.8055555555555556,0.346
74,0.6590909090909091,0.8055555555555556,0.356
75,0.6744186046511628,0.8055555555555556,0.372
76,0.6904761904761905,0.8055555555555556,0.402
77,0.6829268292682927,0.7777777777777778,0.422
78,0.7,0.7777777777777778,0.432
79,0.717948717948718,0.7777777777777778,0.444
80,0.7105263157894737,0.75,0.446
81,0.7027027027027027,0.7222222222222222,0.46
82,0.7222222222222222,0.7222222222222222,0.486
83,0.7428571428571429,0.7222222222222222,0.5
84,0.7647058823529411,0.7222222222222222,0.524
85,0.7575757575757576,0.6944444444444444,0.554
86,0.75,0.6666666666666666,0.584
87,0.7741935483870968,0.6666666666666666,0.59
88,0.8,0.6666666666666666,0.592
89,0.7931034482758621,0.6388888888888888,0.6
90,0.8214285714285714,0.6388888888888888,0.604
91,0.8148148148148148,0.6111111111111112,0.614
92,0.8076923076923077,0.5833333333333334,0.622
93,0.8,0.5555555555555556,0.628
94,0.7916666666666666,0.5277777777777778,0.636
95,0.8260869565217391,0.5277777777777778,0.658
96,0.8181818181818182,0.5,0.662
97,0.8095238095238095,0.4722222222222222,0.676
98,0.8,0.4444444444444444,0.678
99,0.7894736842105263,0.4166666666666667,0.684
100,0.7777777777777778,0.3888888888888889,0.688
101,0.7647058823529411,0.3611111111111111,0.708
102,0.75,0.3333333333333333,0.712
103,0.7333333333333333,0.3055555555555556,0.716
104,0.6923076923076923,0.25,0.72
105,0.75,0.25,0.724
106,0.7272727272727273,0.2222222222222222,0.73
107,0.7,0.19444444444444445,0.756
108,0.6666666666666666,0.16666666666666666,0.776
109,0.625,0.1388888888888889,0.78
110,0.5714285714285714,0.1111111111111111,0.81
111,0.6666666666666666,0.1111111111111111,0.854
112,0.5,0.05555555555555555,0.872
113,0.5,0.027777777777777776,0.904
114,0.0,0.0,0.914
115,1.0,0.0,9999.0
