,mean_test_score,std_test_score,rank_test_score
0,0.07757162075970125,0.11596290589518969,973
1,0.09507686225023687,0.12254276706778368,564
2,0.09815143679849561,0.12172800767999985,325
3,0.09830295195001076,0.12182258728119334,130
4,0.09830295195001076,0.12182258728119334,130
5,0.09405305272642733,0.12062296811029856,581
6,0.08687796147780666,0.1185750959851047,755
7,0.09180515356676347,0.12003484606411588,683
8,0.0840637479135931,0.12143560761751729,815
9,0.09887438052143933,0.12216377686457904,1
10,0.0967461753932342,0.12206235152926297,418
11,0.08487796147780667,0.11833666056547319,792
12,0.09588660805998267,0.12092348219918031,446
13,0.09153019813004333,0.12209375449731713,702
14,0.09841284205990088,0.12186767581907265,90
15,0.09887438052143933,0.12216377686457904,1
16,0.09830295195001076,0.12182258728119334,130
17,0.07757162075970125,0.11596290589518969,973
18,0.09830295195001076,0.12182258728119334,130
19,0.07678630433893593,0.11586537981178534,998
20,0.09815143679849561,0.12172800767999985,325
21,0.09398761816099276,0.12006670481728995,598
22,0.09830295195001076,0.12182258728119334,130
23,0.08260920245904765,0.11667833375663872,837
24,0.09887438052143933,0.12216377686457904,1
25,0.08060498565761724,0.11844154338818783,882
26,0.09859466024171906,0.12200546033384273,50
27,0.09556820424157886,0.12265043049110144,529
28,0.07841807985616035,0.11537190346866329,955
29,0.09507686225023687,0.12254276706778368,564
30,0.09547296614634075,0.1226173668040422,541
31,0.09398761816099276,0.12006670481728995,598
32,0.09247254173415163,0.12059456553065899,636
33,0.09887438052143933,0.12216377686457904,1
34,0.09859466024171906,0.12200546033384273,50
35,0.09557135021840903,0.11985890326288944,514
36,0.09830295195001076,0.12182258728119334,130
37,0.09517210034547496,0.12257615863896916,558
38,0.09887438052143933,0.12216377686457904,1
39,0.09830295195001076,0.12182258728119334,130
40,0.08487796147780667,0.11833666056547319,792
41,0.0967461753932342,0.12206235152926297,418
42,0.09841284205990088,0.12186767581907265,90
43,0.08060498565761724,0.11844154338818783,882
44,0.09872286536992418,0.12207017088482322,32
45,0.09815143679849561,0.12172800767999985,325
46,0.08153752534015693,0.1179547110507877,857
47,0.09557135021840903,0.11985890326288944,514
48,0.09615644932982394,0.12113542676423456,439
49,0.09687438052143933,0.1221289724017377,399
50,0.08060498565761724,0.11844154338818783,882
51,0.09208243184404173,0.12025614164257309,661
