,f1,precision,recall,balanced_accuracy,tn,fp,fn,tp,pr_auc
0,0.06253190871674226,0.07446087131546712,0.08279711206549821,0.04078879792678318,5.166666666666666,3.0562900861844073,3.9128253245196136,4.133760974945188,0.07802170285166127
