,precision,recall,thresholds
0,0.14046822742474915,1.0,0.011780236828770014
1,0.13758389261744966,0.9761904761904762,0.011780421360464992
2,0.13804713804713806,0.9761904761904762,0.012201577836236153
3,0.13851351351351351,0.9761904761904762,0.012222578016342665
4,0.13898305084745763,0.9761904761904762,0.013344119550085161
5,0.13945578231292516,0.9761904761904762,0.013353796647091248
6,0.13993174061433447,0.9761904761904762,0.013509125914849892
7,0.1404109589041096,0.9761904761904762,0.013555425218584284
8,0.140893470790378,0.9761904761904762,0.013646980157365157
9,0.1413793103448276,0.9761904761904762,0.015434197517275544
10,0.14186851211072665,0.9761904761904762,0.015519885886421456
11,0.1423611111111111,0.9761904761904762,0.015689095175547643
12,0.14285714285714285,0.9761904761904762,0.015716910010967367
13,0.14335664335664336,0.9761904761904762,0.016045869532520674
14,0.14385964912280702,0.9761904761904762,0.016488372520744327
15,0.1443661971830986,0.9761904761904762,0.016653048927889418
16,0.14487632508833923,0.9761904761904762,0.01680473059419492
17,0.1453900709219858,0.9761904761904762,0.01687817518084141
18,0.14590747330960854,0.9761904761904762,0.01690171086687249
19,0.14642857142857144,0.9761904761904762,0.01723803227083917
20,0.14695340501792115,0.9761904761904762,0.017345891515758827
21,0.1474820143884892,0.9761904761904762,0.01754145656073018
22,0.148014440433213,0.9761904761904762,0.01780118312648696
23,0.14855072463768115,0.9761904761904762,0.01814981504763222
24,0.14909090909090908,0.9761904761904762,0.018396030391149988
25,0.14963503649635038,0.9761904761904762,0.018988107932239023
26,0.15018315018315018,0.9761904761904762,0.01933517280261854
27,0.15073529411764705,0.9761904761904762,0.019562884932768514
28,0.15129151291512916,0.9761904761904762,0.019686518636200193
29,0.15185185185185185,0.9761904761904762,0.019775667177049514
30,0.14869888475836432,0.9523809523809523,0.019850902366325
31,0.14925373134328357,0.9523809523809523,0.020673645507917764
32,0.149812734082397,0.9523809523809523,0.02072483827260778
33,0.14661654135338345,0.9285714285714286,0.020873574534036
34,0.14339622641509434,0.9047619047619048,0.020912858351663486
35,0.14393939393939395,0.9047619047619048,0.021458937700215366
36,0.1444866920152091,0.9047619047619048,0.02214169541362451
37,0.1450381679389313,0.9047619047619048,0.022307632703283863
38,0.14559386973180077,0.9047619047619048,0.022434783990947352
39,0.14615384615384616,0.9047619047619048,0.02244814852643448
40,0.14671814671814673,0.9047619047619048,0.02254888894106571
41,0.14728682170542637,0.9047619047619048,0.022847540643680504
42,0.14785992217898833,0.9047619047619048,0.022873588174738595
43,0.1484375,0.9047619047619048,0.022950640740385046
44,0.14901960784313725,0.9047619047619048,0.02353096979300312
45,0.14960629921259844,0.9047619047619048,0.02358789456268215
46,0.15019762845849802,0.9047619047619048,0.023805215471145547
47,0.15079365079365079,0.9047619047619048,0.024050299238686745
48,0.15139442231075698,0.9047619047619048,0.02476332393392761
49,0.152,0.9047619047619048,0.024764166953385087
