,f1,precision,recall,balanced_accuracy,tn,fp,fn,tp,pr_auc
0,0.05706520929988826,0.07797793895519996,0.06323556856560753,0.032634783966422456,5.6727151320771405,2.9314560108305128,3.6061675563462723,3.4666666666666663,0.07624950844032292
