,f1,precision,recall,balanced_accuracy,tn,fp,fn,tp,pr_auc
0,0.06252217116904168,0.23459256176117357,0.03851976785015645,0.019727690678532857,2.4447635237111762,1.112418422840411,2.1885607096441215,0.3144660377352202,0.07190847911534777
