,f1,precision,recall,balanced_accuracy,tn,fp,fn,tp,pr_auc
0,0.10771920750505896,0.10265277994224632,0.16345750180180998,0.08237310383427503,4.071023498241237,4.1805707406013015,2.1048045087850844,1.340887690293187,0.10462273241775324
