,precision,recall,thresholds
0,0.14814814814814814,1.0,0.39877113699913025
1,0.12,0.75,0.41324740648269653
2,0.125,0.75,0.42003440856933594
3,0.13636363636363635,0.75,0.42867574095726013
4,0.14285714285714285,0.75,0.4553811550140381
5,0.15,0.75,0.4669303894042969
6,0.15789473684210525,0.75,0.4681961238384247
7,0.16666666666666666,0.75,0.47366055846214294
8,0.17647058823529413,0.75,0.4761844575405121
9,0.1875,0.75,0.4836687743663788
10,0.2,0.75,0.49296441674232483
11,0.21428571428571427,0.75,0.5323761701583862
12,0.23076923076923078,0.75,0.5645639896392822
13,0.25,0.75,0.5740255117416382
14,0.2727272727272727,0.75,0.5984005331993103
15,0.2,0.5,0.624020516872406
16,0.1111111111111111,0.25,0.6260247230529785
17,0.125,0.25,0.6537474989891052
18,0.14285714285714285,0.25,0.6593852639198303
19,0.16666666666666666,0.25,0.6655619144439697
20,0.2,0.25,0.6671099066734314
21,0.25,0.25,0.6846177577972412
22,0.0,0.0,0.6846750974655151
23,0.0,0.0,0.7351226806640625
24,0.0,0.0,0.8426271677017212
25,1.0,0.0,9999.0
