,f1,precision,recall,balanced_accuracy,tn,fp,fn,tp,pr_auc
0,0.22782054577186425,0.1853819910421909,0.3382284104784105,0.6258414243401973,128.95,12.24,5.21,2.6,0.20088692307961506
