,f1,precision,recall,balanced_accuracy,tn,fp,fn,tp,pr_auc
0,0.054282909150762934,0.07291729145198715,0.06316369858571791,0.031414964185848555,5.794624816817459,2.780360415558393,3.3371341966520682,3.9855673968391847,0.07032937378453491
