,f1,precision,recall,balanced_accuracy,tn,fp,fn,tp,pr_auc
0,0.6359962081098126,0.7205308159102316,0.5734135622990327,0.7702994458981784,261.41,8.87,16.93,22.79,0.6532603689523951
