,mean_test_score,std_test_score,rank_test_score
0,0.6502859030966641,0.05506514079720673,777
1,0.6555526384145736,0.058237165286450475,617
2,0.651281122248678,0.06117829684324449,756
3,0.6633871743025217,0.055473294131337426,282
4,0.6660723152305995,0.055851003574633455,206
5,0.6409950682197955,0.054308023299833454,874
6,0.6512778179350097,0.05467092889696149,757
7,0.660245683179373,0.061038084749023704,412
8,0.6360267478708959,0.058831859397668745,981
9,0.6435424127523778,0.052041207008796636,842
10,0.6580493806356542,0.05596532933112352,508
11,0.6584785245993924,0.05486973166732882,487
12,0.6554410184836453,0.05828719178667576,622
13,0.641691007679874,0.0553470420119834,864
14,0.6691576082030566,0.05920629731993693,131
15,0.6612613580595712,0.054575536378324754,375
16,0.6679389448803424,0.059410914730125775,162
17,0.6508952912429078,0.053381374866549675,764
18,0.668415092323339,0.05761099111580161,150
19,0.6602503835478214,0.05836802862799999,411
20,0.6668616855209113,0.05375482616012366,186
21,0.6551867056885295,0.05338129967284742,631
22,0.657510383340902,0.05408418104511242,542
23,0.6541289961887716,0.05936454332250815,669
24,0.661056400524852,0.05908659263926222,382
25,0.6528100253220082,0.05536616147451241,713
26,0.6560924392094866,0.054807755664147494,600
27,0.640015095540173,0.054464623248900675,906
28,0.6633282163551477,0.05782388635973519,285
29,0.6690260945688826,0.053001651337433196,135
30,0.658991566013556,0.0541241716587846,462
31,0.6758443099699815,0.05421325004964791,31
32,0.6626206462660629,0.05686264143277089,316
33,0.6426399486082625,0.05375642505095399,850
34,0.6405151577648729,0.05958295562302491,885
35,0.6497272291262597,0.05766375742979963,786
36,0.6581072196489718,0.057331075575537384,505
37,0.6535691875853515,0.05655162034613344,689
38,0.6382570031011138,0.05367569779536513,945
39,0.6658356139409698,0.05734169439655255,215
40,0.6576837803734944,0.057915014679421,527
41,0.6574358132452204,0.05950478915628337,544
42,0.6629244682311686,0.05789760629016305,305
43,0.6553883800533342,0.055196030292560594,624
44,0.6375246550516602,0.055391146003157796,956
45,0.6646020256186956,0.0550934976078291,250
46,0.6579631329107103,0.056893285724999965,512
47,0.6415439526476375,0.05682700386897999,865
48,0.6541979341244953,0.056519896671288074,662
49,0.6546939910790909,0.05486980275409724,645
50,0.646113325156263,0.054689743714335035,822
51,0.6592482070639099,0.05990099192676458,444
52,0.6364372167655363,0.055475797709462954,977
53,0.6381769251058901,0.05689753101936366,946
54,0.662530129669139,0.05609619712203901,319
55,0.647917958525462,0.05212226956897807,809
56,0.6657149740606091,0.05807126174832002,219
57,0.6526798542985334,0.0583924149527282,718
58,0.6503414277412719,0.05705709311613875,776
59,0.6644976702213633,0.0540667671002573,253
60,0.6598756704896528,0.05562453128287241,420
61,0.6631380820960254,0.057640398201494365,293
62,0.6612785253155034,0.06240845939548261,374
63,0.6566080617967258,0.0571463801633125,576
64,0.6398537594920972,0.05740451693310227,909
65,0.6685615801245062,0.061325197004473704,146
66,0.6595008737791617,0.05303200874290193,437
67,0.6436240265506205,0.055984570759148755,841
68,0.6565987204265517,0.05666617014764692,577
69,0.6710567341100748,0.05637789380559673,95
70,0.6508491683267335,0.05944205874572919,766
71,0.6582106980042642,0.057256270468908646,499
72,0.6576827691958961,0.05581016105556451,528
73,0.6632697579923916,0.0603035268570767,286
74,0.6418345181885202,0.058248501467129246,863
75,0.6642984848900574,0.05946762244206986,260
76,0.6397924474072165,0.05753157556545522,910
77,0.6626768961013461,0.058877881198858395,314
78,0.6648630432750902,0.05837651315009182,246
79,0.6410814662151688,0.058568275479460155,872
80,0.662315599860863,0.05489491680704295,333
81,0.6541133600955635,0.05636005663650211,671
82,0.6533666098812497,0.05643556073500239,695
83,0.6578044712100606,0.057690990569806186,518
84,0.6661604520690194,0.053805911737979786,201
85,0.6617303489240429,0.059358320143700044,359
86,0.6387048918847694,0.05473964023853978,940
87,0.663076236576442,0.05941787166969252,299
88,0.6588230065305303,0.056914653252803975,470
89,0.6565848610728373,0.05564248429514878,579
90,0.658409507292705,0.05683600357416984,492
91,0.6505492747494996,0.05959767659496464,772
92,0.6402387115905195,0.05719322701822816,894
93,0.6534151255574473,0.06211481639349542,693
94,0.65881634609995,0.05681947337584929,471
95,0.6548381936519279,0.05594957526043137,640
96,0.657702295294256,0.05604305509946446,526
97,0.6722836271952647,0.05929641093501142,75
98,0.6600799612577976,0.05867579245323868,417
99,0.6544369179922311,0.054731072708021945,655
100,0.6586664997119221,0.055868058013058726,479
101,0.672889323474566,0.05679420131720698,63
102,0.6678749834396152,0.05770817068471385,163
103,0.6371762689398686,0.0557619525665478,964
104,0.6490500804187829,0.053390680369303084,794
105,0.6644144545749374,0.055280695518585526,258
106,0.6611663492596085,0.05362300024271948,378
107,0.647377455187257,0.05672106126995428,814
108,0.6575537949310778,0.05733666943077964,538
109,0.6524716192392392,0.057940824750115284,724
110,0.6542669806464894,0.05330474459332552,659
111,0.6533614275882169,0.06338251783170885,696
112,0.6625395962989806,0.05447814028631618,318
113,0.6424997147225219,0.057725791827898,853
114,0.6609592924450871,0.06162178704190245,386
115,0.6429635246765696,0.05475478200748352,847
116,0.6681080510805171,0.06059131980899163,157
117,0.6577514870819097,0.05793090001118508,523
118,0.6662910654327279,0.05761851934124019,199
119,0.6622698520716643,0.05354604229957228,336
120,0.6661236461765312,0.05689429202826225,203
121,0.6614873273894015,0.05690981781232454,369
122,0.6601439362145046,0.05750607407241841,416
123,0.6659029652083736,0.05860240427098553,213
124,0.6541382137274075,0.05492264607146373,668
125,0.6495168564374001,0.0549505719574812,790
126,0.6534027764335222,0.05984865127291786,694
127,0.6595568277521544,0.058902409193596225,434
128,0.6668492842920645,0.05861169310977792,187
129,0.6639239851027251,0.05963798357199602,270
130,0.6591930715065577,0.053309003099090674,445
131,0.6648649213406455,0.06220540705760121,245
132,0.6584681237449316,0.055734492021132925,488
133,0.6514134370816795,0.05345636338735695,748
134,0.6440430014060528,0.05754888264969077,833
135,0.6757405578584431,0.0561006379729954,33
136,0.636482971352406,0.05850152646260117,975
137,0.6539815796310603,0.0565034202059334,675
138,0.6588840048154577,0.05836872877975773,468
139,0.6605627573371698,0.05689361937941776,401
140,0.6587191751343857,0.05441238429481616,476
141,0.6408134641373887,0.057445371541814845,875
142,0.6624800430013994,0.058956498043984784,322
143,0.6679834507766768,0.05664003462169406,160
144,0.660264681228012,0.05727324198987337,410
145,0.6524238031219661,0.05473737778062697,727
146,0.6627807205542752,0.05429180186355064,309
147,0.6371728911630068,0.057408518123137915,965
148,0.6545730090242374,0.05859037208692359,650
149,0.6654408416628099,0.05857473526138439,229
150,0.6347957188018843,0.05832445583822135,987
151,0.6620551223275105,0.057188079027759166,347
152,0.6611541418973332,0.05401941081334064,380
153,0.6303553853843742,0.05870229103883085,999
154,0.6583220889380905,0.05700899304067419,495
155,0.6673457982244386,0.05654496681697668,176
156,0.6627162692973235,0.057271685935756066,312
157,0.6537932295287798,0.054332969497701514,679
158,0.6682646403990343,0.05808582002408394,153
159,0.6741632907264361,0.05779885712454671,49
160,0.6625227495572775,0.05797473919845225,321
161,0.6601555597064575,0.05699298141481276,415
162,0.6557743097121356,0.055369334292089935,608
163,0.6565853963241591,0.058233528565396424,578
164,0.6629875098755579,0.05696895685217984,302
165,0.665977146152919,0.05710459599106205,211
166,0.6620122088107242,0.059180259825586765,348
167,0.654098938725479,0.0597053573998336,672
168,0.6542261011152632,0.05670534429560541,661
169,0.6724969692199673,0.05603145687050517,72
170,0.6664198988335547,0.05623867885585982,197
171,0.6507220100225563,0.056036850842753616,769
172,0.6395335821247279,0.057919666825037505,917
173,0.6577550102145616,0.055354899441278096,522
174,0.659151333569025,0.05767568641264636,448
175,0.6767903853614237,0.05694161266470929,16
176,0.6587013020004693,0.054397606092217804,477
177,0.6692444916436416,0.057183532387570936,124
178,0.6563541770398704,0.05768445410038488,590
179,0.6594452901008325,0.06194013078516462,440
180,0.6577504099065626,0.05311305612794221,524
181,0.6682439744367157,0.055312285316426485,154
182,0.6467294586200528,0.05471424938085198,818
183,0.6377264357993313,0.05661949699714621,954
184,0.6629435321880142,0.05618736986941567,304
185,0.6629499760160943,0.05859843376914763,303
186,0.6713557617590051,0.06209773000659928,90
187,0.6569134791388275,0.05898560383116544,564
188,0.6688516448787951,0.05772523006000668,138
189,0.6611565442044924,0.060895960615322015,379
190,0.6619293595117836,0.054353331602844876,351
191,0.6466222021089731,0.05794268785847996,819
192,0.6653545582156812,0.057227926325479836,232
193,0.6365417169584379,0.05517816824223587,974
194,0.6505864699406386,0.056634674431882706,771
195,0.6781471928941152,0.05914869284828191,8
196,0.6527140228087143,0.05569744067111244,715
197,0.66145766709473,0.05916703360952735,370
198,0.6616342087362832,0.05617081233821752,364
199,0.6712306434653879,0.05952110665287067,92
200,0.661756948613005,0.05707459620898319,357
201,0.6530485582359514,0.05514981833470493,707
202,0.6638770860388951,0.060199642391557145,272
203,0.6404333643194026,0.05553933102929531,888
204,0.66320081456221,0.059182123354566414,288
205,0.6406666654564697,0.06246138333439449,882
206,0.6630711732034138,0.0635186992353485,300
207,0.6621037946594801,0.05480286710001232,345
208,0.6402824089757132,0.0582809651349887,892
209,0.6563582314870654,0.057102420398912376,589
210,0.6412064365356778,0.056336621380230684,871
211,0.6568899688551442,0.05895567335639971,567
212,0.6621830618402649,0.057415801496180766,340
213,0.6380297376764922,0.053192701768494326,949
214,0.6561942584545372,0.057253411291906114,595
215,0.6631236101603132,0.05856604651791158,294
216,0.6763958485372363,0.06143840634505822,24
217,0.6549938803958643,0.05365160072511431,637
218,0.6556179983383553,0.059870429134320634,614
219,0.648791031743846,0.05542134948417224,801
220,0.6653227695590282,0.05720302774201806,234
221,0.6556759313434118,0.053128417759837614,612
222,0.6611674320902645,0.054598529356319404,377
223,0.6715151591061883,0.05551230279574526,85
224,0.6751256422954809,0.06293957081031085,40
225,0.6538107076101077,0.05626556993968565,678
226,0.635543605211074,0.05793411286330836,983
227,0.6587682434753894,0.06079740911529475,474
228,0.6402169748010508,0.0555357498043538,896
229,0.6590642201515137,0.056050537420924335,453
230,0.6640236387051714,0.056825233196082674,268
231,0.6572137790497572,0.058037402210715176,549
232,0.6555543522082219,0.0589251398698996,616
233,0.6651658580879726,0.0595942298130034,238
234,0.6551064970091346,0.05628312364898894,636
235,0.6640361020415656,0.057816723754008065,267
236,0.6412824101814009,0.05937766376366323,870
237,0.6691856982932552,0.056130720640935564,127
238,0.6532305668486884,0.055295797683049354,703
239,0.6607606605470441,0.05549340732487478,394
240,0.6762571331724488,0.057316399091264125,27
241,0.6621407297300581,0.05465672439184708,343
242,0.6670000231733211,0.054868696340045556,182
243,0.6571749163268786,0.057921415678808236,551
244,0.6371206845747606,0.05801927849582562,967
245,0.658114390203677,0.05519437591486832,504
246,0.6617604048975267,0.06092876389508413,356
247,0.6561414633068658,0.05419476750686102,598
248,0.6656561344337862,0.05635168581275668,222
249,0.6369695270702198,0.057514027876321865,970
250,0.6590525742203003,0.05671284091910479,455
251,0.6547093985670231,0.055173007206009705,643
252,0.6615328974945589,0.055759445536651187,368
253,0.6557109896277526,0.0513352516815364,611
254,0.6569524846435726,0.05998812391869456,563
255,0.6681824500926301,0.05855589944094685,156
256,0.644693290060286,0.05762540486464471,827
257,0.6483786363565917,0.05530336179306196,805
258,0.6603418783945153,0.05372162219375247,408
259,0.6443909602830056,0.05439979224964983,830
260,0.6687234366932874,0.058415674278179223,143
261,0.6597456394979117,0.05359802273396895,429
262,0.6734058669247436,0.05453696171984316,60
263,0.673072574725457,0.055098033461375095,62
264,0.6504205569715599,0.0567792234317832,775
265,0.6530009870337469,0.058015028370943286,708
266,0.6568734646457041,0.056873396341455044,568
267,0.6767164963670299,0.05883209646601437,19
268,0.6419967188648755,0.05355434219669908,858
269,0.637444051299121,0.0559932660662406,958
270,0.6463034756032807,0.056218603771590964,820
271,0.6591294267068274,0.055209012030069136,450
272,0.6526616313469473,0.057601596038660455,719
273,0.6574633464087188,0.05437345600012684,543
274,0.6668295931290966,0.05458037151743204,189
275,0.6523369508140378,0.05646852845372388,728
276,0.6394621407393584,0.05382631846852351,920
277,0.6558393858204764,0.056112727130585016,605
278,0.6654512224450468,0.062361132431784844,227
279,0.6410327517583246,0.06022474980157699,873
280,0.656850062908594,0.05485024997405693,570
281,0.6590735446598858,0.056750451285436924,451
282,0.6541842262438816,0.056406062744291066,663
283,0.655375135762704,0.05708040526496093,625
284,0.6567165713327191,0.05509697404426154,574
285,0.6588128764598228,0.0550744097282261,472
286,0.6533256288619156,0.05741987702372269,698
287,0.6575618000915209,0.05722110139878285,536
288,0.6695639059506578,0.057178833883720095,113
289,0.6743170919887548,0.05852563619661187,47
290,0.6551121429107459,0.05679293028738326,635
291,0.6543348911253513,0.053083540510704616,656
292,0.6523275640706205,0.055263664880804794,729
293,0.659779692345258,0.05677688397809923,427
294,0.6694276060565225,0.06077806119358657,117
295,0.6553103029919869,0.05382645463361285,627
296,0.672524939779603,0.056853634273733494,69
297,0.6597890708351081,0.05506170904746922,426
298,0.6674620629793577,0.058881027427630926,175
299,0.6509312469393652,0.05569812401375566,762
300,0.6584539651007978,0.05978317872172306,489
301,0.6364381424169233,0.056513422033682564,976
302,0.6607729250413467,0.05561498059385589,393
303,0.6652856470218391,0.058096159950954414,236
304,0.6641170786517495,0.05686970598485975,265
305,0.6725544246622901,0.05671213125636134,68
306,0.672761492498379,0.05927932456339827,64
307,0.6537053051506071,0.05641588051140143,683
308,0.6644815590484947,0.060689439877155964,254
309,0.6709228254400362,0.05693453904331405,96
310,0.6675162967002706,0.05801222088273483,170
311,0.6395136018656514,0.05855303675445713,919
312,0.6585822566871984,0.05600082758440467,482
313,0.651729389485679,0.056127699032659295,740
314,0.6684864212923632,0.06019933752985718,147
315,0.6543145450806331,0.05331780674669096,657
316,0.6660480895737834,0.06049807482805317,207
317,0.6495217853681049,0.05719883821544653,789
318,0.6654470066565399,0.05520324808395775,228
319,0.6399487166267442,0.05416874830670053,908
320,0.6380932481517277,0.05469477702116233,948
321,0.6396264824032606,0.055905776170100105,913
322,0.6564364482640124,0.056862122226256584,584
323,0.6674958157490621,0.05840735216773938,173
324,0.6564722569037937,0.053033571671497026,582
325,0.6669590988851991,0.05763956078298162,185
326,0.6568420123360075,0.05781097441161635,571
327,0.6519852737086929,0.05489074153854245,733
328,0.6537490531756062,0.05797637414010584,682
329,0.6765042867044222,0.05567226550578078,21
330,0.6567517106547155,0.06660055323044059,573
331,0.6609506821060372,0.05667926251969739,387
332,0.6561410237688297,0.059520757705574266,599
333,0.6617096967675665,0.05918950733424907,361
334,0.6397490192457743,0.06111566890607183,911
335,0.6609093933609346,0.05273643775136815,390
336,0.6392269940665316,0.05800424589284855,929
337,0.6622918115691618,0.057281596090207075,335
338,0.6636501084156683,0.05841989971107697,277
339,0.6660757067440851,0.06059056558094792,205
340,0.6287595770909815,0.059358889316136136,1000
341,0.6644487016023198,0.05657444897969924,256
342,0.6570590919767005,0.061676999924172284,557
343,0.6378433950620148,0.0575517943174035,953
344,0.664092492847725,0.05936032144624247,266
