,f1,precision,recall,balanced_accuracy,tn,fp,fn,tp,pr_auc
0,0.0,0.0,0.0,0.0020287588672287275,2.319765749232696,0.5751591786697668,2.3441308613107537,0.0,0.11771009820676456
