,f1,precision,recall,balanced_accuracy,tn,fp,fn,tp,pr_auc
0,0.05396804755311215,0.07306399908877396,0.0674231376490433,0.033668055478029445,5.769748694700663,2.7230961285368767,3.6515390417928395,4.040202015151263,0.07664479557571063
