,f1,precision,recall,balanced_accuracy,tn,fp,fn,tp,pr_auc
0,0.6821271512163886,0.6530511612162877,0.7189621380627692,0.8322010267659106,256.41,14.8,10.93,27.86,0.6624410717864313
