,f1,precision,recall,balanced_accuracy,tn,fp,fn,tp,pr_auc
0,0.018181818181818177,0.049999999999999996,0.01111111111111111,0.00569841381699026,2.3427515550063878,0.5869799439039247,2.2945697864851495,0.09999999999999999,0.1335693885492299
