,f1,precision,recall,balanced_accuracy,tn,fp,fn,tp,pr_auc
0,0.09863143323293733,0.3564963484590641,0.06077356096765758,0.030552390347506148,2.3756976646743992,0.7936617603859908,2.445032068947526,0.4461960433384737,0.10854940024681148
