,mean_test_score,std_test_score,rank_test_score
242,0.6278266379420052,0.05193453438761328,642
243,0.6666375148028405,0.05469136846950938,197
244,0.6226475705971058,0.051085399979965224,878
245,0.6560144662020113,0.05371331462292218,403
246,0.6400471680658616,0.053664625844450316,471
247,0.6218726965514758,0.05208993304357001,959
248,0.6601753215562138,0.05300032799858333,325
249,0.6286873497219932,0.049302526182490786,623
250,0.6232762517538744,0.05205595375125829,836
251,0.6323556105503151,0.052764741772062106,521
252,0.6248732099856362,0.05211843622875781,748
253,0.6571783858285656,0.05544285747175187,385
254,0.6210485293592111,0.05185799613828159,984
255,0.6397064603331273,0.05233422513289175,472
256,0.6388276652983998,0.05194573846408849,476
257,0.628357130377773,0.05157008768327345,633
258,0.620669717927759,0.05200343377265756,996
259,0.623519352590947,0.051783182218595576,820
260,0.6223657074456203,0.04868073961769176,910
261,0.6266794084184559,0.050788483812707716,676
262,0.623776671735291,0.049384568383391454,801
263,0.6228576131271507,0.05114390196224998,862
264,0.6650115895817236,0.05575036685605102,221
265,0.6216768900960254,0.05143982592508361,965
266,0.6219960942897579,0.05199231449973636,950
267,0.6626195000106191,0.05367436945735424,257
268,0.6246913464854196,0.05268214949061163,755
269,0.6314032216832228,0.049393074439003405,530
270,0.6687033452770472,0.05549875097366799,162
271,0.6306010845430253,0.051844393291732634,563
272,0.6291991832660796,0.051577346337255296,613
273,0.668579830880368,0.05497756435679101,165
274,0.6307709739831587,0.05191451896631391,555
275,0.6221664842228748,0.05089873338589738,934
276,0.65955960520686,0.05699725333371609,342
277,0.6381151727078784,0.05472793915069731,482
278,0.656291388577504,0.05534088496965018,399
279,0.6575302547016141,0.05532211878702221,377
280,0.6254024380099225,0.05210386952418498,719
281,0.6258449212431673,0.0527265212711144,703
282,0.6239442221087012,0.049725412402632896,789
283,0.6707631375580712,0.05498216569272846,96
284,0.6731167801082762,0.05521192813573712,48
285,0.6691054179874932,0.055454849047526546,152
286,0.6667603860003116,0.054389493533574175,193
287,0.6347319265903563,0.05135888899034666,502
288,0.6721161554686371,0.05564593872040606,71
289,0.6658833627388577,0.052479796684080184,205
290,0.6224504930136628,0.04863963286385549,899
291,0.6296003403564536,0.05201017051008855,601
292,0.6741884093636054,0.05489538881481795,28
293,0.6674812595773224,0.05477767376530581,183
294,0.6232657230259666,0.04881770274645123,838
295,0.6610465357987753,0.052803108650351836,297
296,0.6584563112216297,0.055799468579207666,357
297,0.6576000438467634,0.05547632726524549,374
298,0.6238811051554735,0.04880818592506907,793
299,0.6263319528846869,0.051960765984351946,689
300,0.6646393701835054,0.05248292628416782,229
301,0.6377661484082147,0.05260727522632817,485
302,0.6533320523832199,0.05501230122305565,412
303,0.6217238459304172,0.051247702666528845,962
304,0.6297477270405476,0.05146269190171774,594
305,0.6223724081844165,0.04885490733605162,909
306,0.6224468029166504,0.052045063282315826,900
307,0.6224604282455068,0.05062918055952542,897
308,0.6672234794486448,0.05589028435279258,186
309,0.6598569506360095,0.05386602473409075,335
310,0.6294171123648429,0.051943219880227834,609
311,0.660765484640545,0.05362257582735224,311
312,0.6312373972418694,0.049868856896443076,535
313,0.6652813891264192,0.05713745495131842,215
314,0.6263303305852496,0.04857187741511671,690
315,0.6277274360728586,0.05162430772344034,643
316,0.6228685277201378,0.05245375433589947,860
317,0.6246395451045131,0.05211586354942544,758
318,0.6218374329340977,0.051565041299412646,960
319,0.6310837176760064,0.04911907733272533,545
320,0.633250822774717,0.05251291622325126,515
321,0.6268390202572042,0.048615968537378165,670
322,0.6376207872961491,0.05239710849431787,487
323,0.62663067179852,0.05256506508134153,678
324,0.668336963760095,0.056454047572023214,170
325,0.6731536051231047,0.054710753075778794,47
326,0.6510408797359902,0.05414688572099642,420
327,0.6567110279798114,0.05524947964666914,394
328,0.6443965565701526,0.05277596238882139,448
329,0.6243821494026066,0.049939818111076485,771
330,0.6260600068612753,0.05212613544146415,697
331,0.6330164371442948,0.051887453432235706,518
332,0.627870958323281,0.05186910743355887,641
333,0.6300382597962232,0.049745307628764404,585
334,0.6598987440497162,0.054376570659848314,334
335,0.6727038699760887,0.05515784711949979,56
336,0.6235541747029345,0.05238042767707492,815
337,0.6250327675408998,0.04885555496684085,739
338,0.6657067652438794,0.054534806312635555,210
339,0.625135176964897,0.05108610060792433,732
340,0.6265711306426275,0.05323215570303408,679
341,0.6475981901239797,0.0536829876405785,430
342,0.6691289448524737,0.05598239532877496,150
343,0.6659369600429572,0.05554803063995878,204
344,0.6304295854442041,0.0489193266441328,570
345,0.6686832012298061,0.05454240111509608,163
346,0.6623984537938545,0.05486047959822857,262
347,0.6715159729906395,0.055659924122625014,84
348,0.6727309197259222,0.055149268836994704,55
349,0.6223745821884474,0.05133421048998094,908
350,0.6281301123264859,0.051307176820969885,638
351,0.6250302693784082,0.05068867463305949,740
352,0.6430443996125372,0.05408261346138794,457
353,0.6257307491815391,0.052388792739998066,710
354,0.6223569985839289,0.05227807851699449,912
355,0.628970663436604,0.051909041843572944,620
356,0.6617206910463874,0.05709133328412167,275
357,0.6693798953610388,0.05308605703504327,141
358,0.6652785459600631,0.055096810043961546,216
