,f1,precision,recall,balanced_accuracy,tn,fp,fn,tp,pr_auc
0,0.11365077798039533,0.11372258572184285,0.14880807151072034,0.07321858720770202,3.4285786435710515,3.3959423202440058,2.0586354213361333,1.3784415149367095,0.11243914897376284
