,f1,precision,recall,balanced_accuracy,tn,fp,fn,tp,pr_auc
0,0.06953934544902118,0.046727699588536294,0.18501815665602653,0.08555430646207486,5.880106849850312,5.6520220749173955,1.6537377315791295,2.0418599166426477,0.10043322426837235
