,f1,precision,recall,balanced_accuracy,tn,fp,fn,tp,pr_auc
0,0.10648051109929997,0.2542504249571623,0.08249640913857252,0.040652499297552144,2.5432819010646117,1.5985789143656768,2.495976560366501,0.5842201051942076,0.08794546060021807
