,f1,precision,recall,balanced_accuracy,tn,fp,fn,tp,pr_auc
0,0.07034644887276466,0.1486190476190476,0.05250937950937951,0.5191759051027468,139.42,2.01,7.18,0.39,0.1741363526303118
