,precision,recall,thresholds
0,0.08256880733944955,1.0,0.021455764770507812
1,0.07407407407407407,0.8888888888888888,0.021517913788557053
2,0.07547169811320754,0.8888888888888888,0.02155265212059021
3,0.07692307692307693,0.8888888888888888,0.021834075450897217
4,0.08,0.8888888888888888,0.022037016227841377
5,0.08080808080808081,0.8888888888888888,0.022517263889312744
6,0.08163265306122448,0.8888888888888888,0.02291821502149105
7,0.08247422680412371,0.8888888888888888,0.023000910878181458
8,0.08333333333333333,0.8888888888888888,0.023037204518914223
9,0.08421052631578947,0.8888888888888888,0.023207930848002434
10,0.0851063829787234,0.8888888888888888,0.023458462208509445
11,0.08602150537634409,0.8888888888888888,0.02524753473699093
12,0.0898876404494382,0.8888888888888888,0.025284873321652412
13,0.09090909090909091,0.8888888888888888,0.02576468698680401
14,0.09195402298850575,0.8888888888888888,0.025879431515932083
15,0.09302325581395349,0.8888888888888888,0.026626305654644966
16,0.09411764705882353,0.8888888888888888,0.026699328795075417
17,0.09523809523809523,0.8888888888888888,0.026791898533701897
18,0.0963855421686747,0.8888888888888888,0.026792539283633232
19,0.0975609756097561,0.8888888888888888,0.027359353378415108
20,0.09876543209876543,0.8888888888888888,0.027737658470869064
21,0.1,0.8888888888888888,0.028785567730665207
22,0.10126582278481013,0.8888888888888888,0.030162068083882332
23,0.10256410256410256,0.8888888888888888,0.03131865710020065
24,0.1038961038961039,0.8888888888888888,0.031548090279102325
25,0.10526315789473684,0.8888888888888888,0.03209716081619263
26,0.10666666666666667,0.8888888888888888,0.032599788159132004
27,0.10810810810810811,0.8888888888888888,0.0326312780380249
28,0.1095890410958904,0.8888888888888888,0.032775141298770905
29,0.1111111111111111,0.8888888888888888,0.03324601426720619
30,0.11267605633802817,0.8888888888888888,0.03385016322135925
31,0.11428571428571428,0.8888888888888888,0.03493344038724899
32,0.11594202898550725,0.8888888888888888,0.03499618172645569
33,0.11764705882352941,0.8888888888888888,0.03537452593445778
34,0.11940298507462686,0.8888888888888888,0.03583378717303276
35,0.12121212121212122,0.8888888888888888,0.03589364513754845
36,0.12307692307692308,0.8888888888888888,0.03617430850863457
37,0.125,0.8888888888888888,0.03674177825450897
38,0.12698412698412698,0.8888888888888888,0.036988236010074615
39,0.12903225806451613,0.8888888888888888,0.03766568377614021
40,0.13114754098360656,0.8888888888888888,0.038148291409015656
41,0.13333333333333333,0.8888888888888888,0.03847755119204521
42,0.11864406779661017,0.7777777777777778,0.03896255046129227
43,0.1206896551724138,0.7777777777777778,0.04102541133761406
44,0.12280701754385964,0.7777777777777778,0.041399430483579636
45,0.125,0.7777777777777778,0.04182364046573639
46,0.12727272727272726,0.7777777777777778,0.04191954806447029
47,0.12962962962962962,0.7777777777777778,0.04207732900977135
48,0.1320754716981132,0.7777777777777778,0.04208114370703697
49,0.1346153846153846,0.7777777777777778,0.04312882944941521
50,0.13725490196078433,0.7777777777777778,0.04334530979394913
51,0.14,0.7777777777777778,0.04392354562878609
52,0.14285714285714285,0.7777777777777778,0.04420124739408493
53,0.14583333333333334,0.7777777777777778,0.04728284850716591
54,0.14893617021276595,0.7777777777777778,0.04728817194700241
55,0.15217391304347827,0.7777777777777778,0.04861932620406151
56,0.15555555555555556,0.7777777777777778,0.04874277859926224
57,0.1590909090909091,0.7777777777777778,0.049317866563797
58,0.16279069767441862,0.7777777777777778,0.05206248164176941
59,0.16666666666666666,0.7777777777777778,0.056927625089883804
60,0.17073170731707318,0.7777777777777778,0.05734524875879288
61,0.175,0.7777777777777778,0.05759263038635254
62,0.1794871794871795,0.7777777777777778,0.05874670296907425
63,0.18421052631578946,0.7777777777777778,0.05944615602493286
64,0.1891891891891892,0.7777777777777778,0.06151361018419266
65,0.19444444444444445,0.7777777777777778,0.06181954964995384
66,0.2,0.7777777777777778,0.07202919572591782
67,0.17647058823529413,0.6666666666666666,0.0729798823595047
68,0.18181818181818182,0.6666666666666666,0.0746779814362526
69,0.1875,0.6666666666666666,0.07513672858476639
70,0.1935483870967742,0.6666666666666666,0.07574854046106339
71,0.2,0.6666666666666666,0.07657244056463242
72,0.20689655172413793,0.6666666666666666,0.07697436958551407
73,0.21428571428571427,0.6666666666666666,0.08046675473451614
74,0.2222222222222222,0.6666666666666666,0.08206803351640701
75,0.23076923076923078,0.6666666666666666,0.08614269644021988
76,0.24,0.6666666666666666,0.08730500936508179
77,0.25,0.6666666666666666,0.08839579671621323
78,0.2608695652173913,0.6666666666666666,0.08944722265005112
79,0.22727272727272727,0.5555555555555556,0.09110411256551743
80,0.23809523809523808,0.5555555555555556,0.09700344502925873
81,0.25,0.5555555555555556,0.0997311994433403
82,0.2631578947368421,0.5555555555555556,0.10187835246324539
83,0.2777777777777778,0.5555555555555556,0.1023847907781601
84,0.29411764705882354,0.5555555555555556,0.10608983039855957
85,0.3125,0.5555555555555556,0.10702594369649887
86,0.3333333333333333,0.5555555555555556,0.11178815364837646
87,0.35714285714285715,0.5555555555555556,0.13064642250537872
88,0.3076923076923077,0.4444444444444444,0.1317577064037323
89,0.3333333333333333,0.4444444444444444,0.13240393996238708
90,0.36363636363636365,0.4444444444444444,0.13607561588287354
91,0.4,0.4444444444444444,0.15957486629486084
92,0.4444444444444444,0.4444444444444444,0.1639554500579834
93,0.5,0.4444444444444444,0.18598836660385132
94,0.42857142857142855,0.3333333333333333,0.22060181200504303
95,0.3333333333333333,0.2222222222222222,0.30221861600875854
96,0.4,0.2222222222222222,0.43457815051078796
97,0.5,0.2222222222222222,0.4455166459083557
98,0.3333333333333333,0.1111111111111111,0.4835191071033478
99,0.5,0.1111111111111111,0.4982025623321533
100,0.0,0.0,0.5291044116020203
101,1.0,0.0,9999.0
