,f1,precision,recall,balanced_accuracy,tn,fp,fn,tp,pr_auc
0,0.03328068232379182,0.07035264706814483,0.021841460702545386,0.011176482109956318,2.536521120341676,0.8671327418101521,2.5465365665641806,0.14070529413628965,0.09993714014865039
