,mean_test_score,std_test_score,rank_test_score
0,0.06095824437000909,0.10904374341596182,69
1,0.020630452880452885,0.06900324680557517,963
2,0.04017619308795779,0.09658924419635752,885
3,0.056934934346699065,0.1088211299669882,701
4,0.06095824437000909,0.10904374341596182,69
5,0.05062063753240225,0.10748953040854928,797
6,0.035548487460252166,0.0893127804632652,916
7,0.05062063753240225,0.10748953040854928,797
8,0.06095824437000909,0.10904374341596182,69
9,0.04884285975462447,0.10307594434746258,821
10,0.05539647280823752,0.10852727531007461,746
11,0.0471761930879578,0.10250319156046346,838
12,0.06095824437000909,0.10904374341596182,69
13,0.05539647280823752,0.10852727531007461,746
14,0.020630452880452885,0.06900324680557517,963
15,0.06095824437000909,0.10904374341596182,69
16,0.06129157770334242,0.1094166818163356,1
17,0.06114006255182727,0.10926005570931134,11
18,0.06095824437000909,0.10904374341596182,69
19,0.04566104157280629,0.0993329459853345,854
20,0.05808644949821422,0.10871037554539562,680
21,0.06095824437000909,0.10904374341596182,69
22,0.06095824437000909,0.10904374341596182,69
23,0.06114006255182727,0.10926005570931134,11
24,0.06095824437000909,0.10904374341596182,69
25,0.06095824437000909,0.10904374341596182,69
26,0.054135789047553756,0.10867723533010448,771
27,0.06095824437000909,0.10904374341596182,69
28,0.06095824437000909,0.10904374341596182,69
29,0.056934934346699065,0.1088211299669882,701
30,0.06095824437000909,0.10904374341596182,69
31,0.06095824437000909,0.10904374341596182,69
32,0.056934934346699065,0.1088211299669882,701
33,0.05708644949821422,0.10898423323885809,686
34,0.06095824437000909,0.10904374341596182,69
35,0.06095824437000909,0.10904374341596182,69
36,0.056934934346699065,0.1088211299669882,701
37,0.026708438620203324,0.08716404585745553,946
38,0.04884285975462447,0.10307594434746258,821
39,0.05995824437000908,0.10934303320902794,638
40,0.06095824437000909,0.10904374341596182,69
41,0.043176193087957795,0.10034098776065903,865
42,0.056934934346699065,0.1088211299669882,701
43,0.05962491103667575,0.10896576407721184,662
44,0.04384285975462447,0.09848446583994129,860
45,0.055419782831547554,0.10856931290240496,742
46,0.06095824437000909,0.10904374341596182,69
47,0.04884285975462447,0.10307594434746258,821
48,0.06095824437000909,0.10904374341596182,69
49,0.06095824437000909,0.10904374341596182,69
50,0.06095824437000909,0.10904374341596182,69
51,0.028454470366235073,0.08117380223218992,940
52,0.06095824437000909,0.10904374341596182,69
53,0.03515288306464777,0.0941426615143243,917
54,0.026708438620203324,0.08716404585745553,946
55,0.06095824437000909,0.10904374341596182,69
56,0.05708644949821422,0.10898423323885809,686
57,0.06095824437000909,0.10904374341596182,69
58,0.054135789047553756,0.10867723533010448,771
59,0.05062063753240225,0.10748953040854928,797
60,0.05995824437000908,0.10934303320902794,638
61,0.06095824437000909,0.10904374341596182,69
62,0.06095824437000909,0.10904374341596182,69
63,0.04017619308795779,0.09658924419635752,885
64,0.06095824437000909,0.10904374341596182,69
65,0.03935801126977598,0.09824899954119042,894
66,0.05808644949821422,0.10871037554539562,680
67,0.06114006255182727,0.10926005570931134,11
68,0.056934934346699065,0.1088211299669882,701
69,0.06095824437000909,0.10904374341596182,69
70,0.06095824437000909,0.10904374341596182,69
71,0.06095824437000909,0.10904374341596182,69
72,0.06095824437000909,0.10904374341596182,69
73,0.06095824437000909,0.10904374341596182,69
74,0.06095824437000909,0.10904374341596182,69
75,0.06095824437000909,0.10904374341596182,69
76,0.06095824437000909,0.10904374341596182,69
77,0.06095824437000909,0.10904374341596182,69
78,0.05062063753240225,0.10748953040854928,797
79,0.06095824437000909,0.10904374341596182,69
80,0.06095824437000909,0.10904374341596182,69
81,0.05539647280823752,0.10852727531007461,746
82,0.06095824437000909,0.10904374341596182,69
83,0.06095824437000909,0.10904374341596182,69
84,0.05995824437000908,0.10934303320902794,638
85,0.06095824437000909,0.10904374341596182,69
86,0.04017619308795779,0.09658924419635752,885
87,0.06114006255182727,0.10926005570931134,11
88,0.06095824437000909,0.10904374341596182,69
89,0.06095824437000909,0.10904374341596182,69
90,0.06095824437000909,0.10904374341596182,69
91,0.06095824437000909,0.10904374341596182,69
92,0.05364200505376977,0.10428331835677926,781
93,0.04766104157280629,0.1004011453711269,831
94,0.06095824437000909,0.10904374341596182,69
95,0.06095824437000909,0.10904374341596182,69
96,0.06095824437000909,0.10904374341596182,69
97,0.028454470366235073,0.08117380223218992,940
98,0.05995824437000908,0.10934303320902794,638
99,0.06095824437000909,0.10904374341596182,69
100,0.06095824437000909,0.10904374341596182,69
101,0.06095824437000909,0.10904374341596182,69
102,0.05539647280823752,0.10852727531007461,746
103,0.05539647280823752,0.10852727531007461,746
104,0.06114006255182727,0.10926005570931134,11
105,0.06095824437000909,0.10904374341596182,69
106,0.0471761930879578,0.10250319156046346,838
