,f1,precision,recall,balanced_accuracy,tn,fp,fn,tp,pr_auc
0,0.0,0.0,0.0,0.0027740183361057405,2.4545155254441684,0.7847022210734311,2.3741877930710698,0.0,0.11186220958579235
