,f1,precision,recall,balanced_accuracy,tn,fp,fn,tp,pr_auc
0,0.6000521041004112,0.49194927289847223,0.7791475991037135,0.8278912285667266,235.76,33.2,9.08,31.96,0.6469684263123822
