,f1,precision,recall,balanced_accuracy,tn,fp,fn,tp,pr_auc
0,0.0546266013961382,0.06132294665373484,0.06627009849829123,0.03291635036660581,6.417306146804762,5.424029960287923,2.7556919972737126,4.873096624023652,0.07518506653707177
