,f1,precision,recall,balanced_accuracy,tn,fp,fn,tp,pr_auc
0,0.6044808396573359,0.49467819124765683,0.7847006681054102,0.8327096347204247,237.7,32.21,8.61,31.48,0.6593896224405457
