,f1,precision,recall,balanced_accuracy,tn,fp,fn,tp,pr_auc
0,0.05429860909944455,0.08242091021594877,0.041905281163427635,0.01959405198322133,2.6979041622501843,1.1791111187258945,2.413158373031769,0.3074824459143229,0.08830649883794134
