,precision,recall,thresholds
0,0.09395973154362416,1.0,0.0
1,0.11538461538461539,0.8571428571428571,0.002
2,0.10309278350515463,0.7142857142857143,0.004
3,0.10752688172043011,0.7142857142857143,0.006
4,0.11235955056179775,0.7142857142857143,0.008
5,0.11363636363636363,0.7142857142857143,0.01
6,0.11392405063291139,0.6428571428571429,0.012
7,0.1038961038961039,0.5714285714285714,0.014
8,0.1095890410958904,0.5714285714285714,0.016
9,0.11940298507462686,0.5714285714285714,0.018
10,0.12698412698412698,0.5714285714285714,0.02
11,0.11666666666666667,0.5,0.022
12,0.12280701754385964,0.5,0.024
13,0.125,0.5,0.026
14,0.11320754716981132,0.42857142857142855,0.03
15,0.12,0.42857142857142855,0.032
16,0.13043478260869565,0.42857142857142855,0.034
17,0.13636363636363635,0.42857142857142855,0.036
18,0.14285714285714285,0.42857142857142855,0.038
19,0.14634146341463414,0.42857142857142855,0.042
20,0.15,0.42857142857142855,0.044
21,0.15384615384615385,0.42857142857142855,0.048
22,0.16666666666666666,0.42857142857142855,0.05
23,0.17142857142857143,0.42857142857142855,0.052
24,0.15151515151515152,0.35714285714285715,0.056
25,0.16129032258064516,0.35714285714285715,0.058
26,0.16666666666666666,0.35714285714285715,0.062
27,0.18518518518518517,0.35714285714285715,0.064
28,0.19230769230769232,0.35714285714285715,0.068
29,0.16,0.2857142857142857,0.07
30,0.17391304347826086,0.2857142857142857,0.074
31,0.18181818181818182,0.2857142857142857,0.084
32,0.2,0.2857142857142857,0.086
33,0.21052631578947367,0.2857142857142857,0.094
34,0.2222222222222222,0.2857142857142857,0.098
35,0.23529411764705882,0.2857142857142857,0.104
36,0.26666666666666666,0.2857142857142857,0.108
37,0.23076923076923078,0.21428571428571427,0.128
38,0.25,0.21428571428571427,0.13
39,0.2727272727272727,0.21428571428571427,0.136
40,0.3,0.21428571428571427,0.144
41,0.3333333333333333,0.21428571428571427,0.16
42,0.42857142857142855,0.21428571428571427,0.192
43,0.3333333333333333,0.14285714285714285,0.216
44,0.2,0.07142857142857142,0.224
45,0.25,0.07142857142857142,0.248
46,0.0,0.0,0.274
47,0.0,0.0,0.56
48,0.0,0.0,0.592
49,1.0,0.0,9999.0
