,f1,precision,recall,balanced_accuracy,tn,fp,fn,tp,pr_auc
0,0.25358149689693105,0.16008521144713328,0.6675382395382394,0.7331201053495129,112.67,28.38,2.68,5.27,0.17512382210165114
