,f1,precision,recall,balanced_accuracy,tn,fp,fn,tp,pr_auc
0,0.07653046610194406,0.055837654103746664,0.16336249157879465,0.08201052879612768,7.449567813374183,6.948264807733212,1.569146972791976,1.8524076606984061,0.09012615369632436
