,precision,recall,thresholds
0,0.12580645161290321,1.0,0.0
1,0.13970588235294118,0.9743589743589743,0.002
2,0.15079365079365079,0.9743589743589743,0.004
3,0.16033755274261605,0.9743589743589743,0.006
4,0.16591928251121077,0.9487179487179487,0.008
5,0.1761904761904762,0.9487179487179487,0.01
6,0.1782178217821782,0.9230769230769231,0.012
7,0.1836734693877551,0.9230769230769231,0.014
8,0.1945945945945946,0.9230769230769231,0.016
9,0.1978021978021978,0.9230769230769231,0.018
10,0.20454545454545456,0.9230769230769231,0.02
11,0.21301775147928995,0.9230769230769231,0.022
12,0.21951219512195122,0.9230769230769231,0.024
13,0.22784810126582278,0.9230769230769231,0.026
14,0.23333333333333334,0.8974358974358975,0.028
15,0.23809523809523808,0.8974358974358975,0.03
16,0.24822695035460993,0.8974358974358975,0.032
17,0.25,0.8717948717948718,0.034
18,0.2556390977443609,0.8717948717948718,0.036
19,0.2595419847328244,0.8717948717948718,0.038
20,0.26356589147286824,0.8717948717948718,0.04
21,0.2698412698412698,0.8717948717948718,0.042
22,0.27049180327868855,0.8461538461538461,0.044
23,0.2727272727272727,0.8461538461538461,0.046
24,0.2773109243697479,0.8461538461538461,0.048
25,0.2796610169491525,0.8461538461538461,0.05
26,0.29464285714285715,0.8461538461538461,0.052
27,0.308411214953271,0.8461538461538461,0.054
28,0.29523809523809524,0.7948717948717948,0.056
29,0.30392156862745096,0.7948717948717948,0.058
30,0.31,0.7948717948717948,0.062
31,0.31313131313131315,0.7948717948717948,0.064
32,0.31958762886597936,0.7948717948717948,0.066
33,0.3229166666666667,0.7948717948717948,0.07
34,0.32978723404255317,0.7948717948717948,0.072
35,0.3333333333333333,0.7948717948717948,0.076
36,0.33695652173913043,0.7948717948717948,0.08
37,0.34065934065934067,0.7948717948717948,0.082
38,0.34444444444444444,0.7948717948717948,0.084
39,0.34831460674157305,0.7948717948717948,0.086
40,0.3563218390804598,0.7948717948717948,0.088
41,0.37349397590361444,0.7948717948717948,0.09
42,0.3780487804878049,0.7948717948717948,0.092
43,0.38271604938271603,0.7948717948717948,0.094
44,0.3875,0.7948717948717948,0.096
45,0.3974358974358974,0.7948717948717948,0.098
46,0.4025974025974026,0.7948717948717948,0.1
47,0.40789473684210525,0.7948717948717948,0.102
48,0.41333333333333333,0.7948717948717948,0.112
49,0.4189189189189189,0.7948717948717948,0.122
50,0.4246575342465753,0.7948717948717948,0.124
51,0.4305555555555556,0.7948717948717948,0.126
52,0.42857142857142855,0.7692307692307693,0.128
53,0.4411764705882353,0.7692307692307693,0.13
54,0.45454545454545453,0.7692307692307693,0.136
55,0.46153846153846156,0.7692307692307693,0.14
56,0.46875,0.7692307692307693,0.146
57,0.4838709677419355,0.7692307692307693,0.152
58,0.4918032786885246,0.7692307692307693,0.162
59,0.5,0.7692307692307693,0.164
60,0.5,0.7435897435897436,0.178
61,0.49122807017543857,0.717948717948718,0.184
62,0.5,0.717948717948718,0.186
63,0.509090909090909,0.717948717948718,0.188
64,0.5185185185185185,0.717948717948718,0.194
65,0.5283018867924528,0.717948717948718,0.196
66,0.5192307692307693,0.6923076923076923,0.198
67,0.5294117647058824,0.6923076923076923,0.204
68,0.54,0.6923076923076923,0.212
69,0.5510204081632653,0.6923076923076923,0.214
70,0.5625,0.6923076923076923,0.234
71,0.574468085106383,0.6923076923076923,0.236
72,0.5777777777777777,0.6666666666666666,0.24
73,0.5909090909090909,0.6666666666666666,0.242
74,0.6046511627906976,0.6666666666666666,0.256
75,0.6190476190476191,0.6666666666666666,0.268
76,0.6341463414634146,0.6666666666666666,0.272
77,0.65,0.6666666666666666,0.288
78,0.6578947368421053,0.6410256410256411,0.314
79,0.6486486486486487,0.6153846153846154,0.336
80,0.6388888888888888,0.5897435897435898,0.36
81,0.6285714285714286,0.5641025641025641,0.42
82,0.6470588235294118,0.5641025641025641,0.442
83,0.6666666666666666,0.5641025641025641,0.45
84,0.6875,0.5641025641025641,0.486
85,0.6774193548387096,0.5384615384615384,0.49
86,0.7,0.5384615384615384,0.55
87,0.6896551724137931,0.5128205128205128,0.556
88,0.6785714285714286,0.48717948717948717,0.558
89,0.7037037037037037,0.48717948717948717,0.576
90,0.6923076923076923,0.46153846153846156,0.586
91,0.68,0.4358974358974359,0.642
92,0.7083333333333334,0.4358974358974359,0.658
93,0.6956521739130435,0.41025641025641024,0.72
94,0.6818181818181818,0.38461538461538464,0.748
95,0.6666666666666666,0.358974358974359,0.76
96,0.65,0.3333333333333333,0.766
97,0.6842105263157895,0.3333333333333333,0.794
98,0.6666666666666666,0.3076923076923077,0.806
99,0.7058823529411765,0.3076923076923077,0.81
100,0.75,0.3076923076923077,0.82
101,0.7142857142857143,0.2564102564102564,0.822
102,0.6923076923076923,0.23076923076923078,0.828
103,0.6666666666666666,0.20512820512820512,0.866
104,0.6363636363636364,0.1794871794871795,0.868
105,0.7,0.1794871794871795,0.872
106,0.6666666666666666,0.15384615384615385,0.882
107,0.625,0.1282051282051282,0.886
108,0.5714285714285714,0.10256410256410256,0.906
109,0.6,0.07692307692307693,0.91
110,0.5,0.05128205128205128,0.916
111,0.3333333333333333,0.02564102564102564,0.952
112,0.5,0.02564102564102564,0.964
113,1.0,0.02564102564102564,0.994
114,1.0,0.0,9999.0
