,f1,precision,recall,balanced_accuracy,tn,fp,fn,tp,pr_auc
0,0.6320212522751774,0.7425999632230912,0.5558789302122414,0.7639743762152637,263.42,7.57,17.35,21.66,0.6144599207236564
