,f1,precision,recall,balanced_accuracy,tn,fp,fn,tp,pr_auc
0,0.0638014975730563,0.06996230602697566,0.08164688860716536,0.0409750898880149,5.421282415656191,2.5025239784318276,3.988924059381822,4.087428373326033,0.07800665526774217
