,precision,recall,thresholds
0,0.0547945205479452,1.0,0.053875184010754994
1,0.04827586206896552,0.875,0.05389547115121236
2,0.04861111111111111,0.875,0.053915002393834226
3,0.04895104895104895,0.875,0.053973314383750214
4,0.04225352112676056,0.75,0.05399266829208888
5,0.0425531914893617,0.75,0.054090029102768646
6,0.04285714285714286,0.75,0.05409046740907185
7,0.04316546762589928,0.75,0.05411019532775954
8,0.043478260869565216,0.75,0.05411309981987655
9,0.043795620437956206,0.75,0.05411355444457055
10,0.04411764705882353,0.75,0.05412631509929389
11,0.044444444444444446,0.75,0.054148100963832414
12,0.04477611940298507,0.75,0.05414979883551088
13,0.045112781954887216,0.75,0.0541558299220715
14,0.045454545454545456,0.75,0.05415955046542249
15,0.04580152671755725,0.75,0.05416249979937665
16,0.046153846153846156,0.75,0.054164225076298284
17,0.046511627906976744,0.75,0.054164398625043096
18,0.046875,0.75,0.054176151853445896
19,0.047244094488188976,0.75,0.05417906028191138
20,0.047619047619047616,0.75,0.05418210901941321
21,0.048,0.75,0.05418484490960527
22,0.04838709677419355,0.75,0.054185297809002234
23,0.04878048780487805,0.75,0.05418631591548328
24,0.04918032786885246,0.75,0.05418951687134683
25,0.049586776859504134,0.75,0.05418999917747099
26,0.05,0.75,0.0541915546363637
27,0.04201680672268908,0.625,0.05419163635018733
28,0.0423728813559322,0.625,0.05419389278505744
29,0.042735042735042736,0.625,0.0541961163126203
30,0.04310344827586207,0.625,0.05419964020831957
31,0.043478260869565216,0.625,0.05420005444081696
32,0.043859649122807015,0.625,0.0542022576232059
33,0.04424778761061947,0.625,0.054202362591981065
34,0.044642857142857144,0.625,0.05420377064255955
35,0.04504504504504504,0.625,0.054205024092388
36,0.045454545454545456,0.625,0.05420543393715388
37,0.045871559633027525,0.625,0.05420599947365569
38,0.046296296296296294,0.625,0.05421106431134165
39,0.04672897196261682,0.625,0.054211210667531935
40,0.04716981132075472,0.625,0.0542129488494537
41,0.047619047619047616,0.625,0.05421898166376819
42,0.04807692307692308,0.625,0.054219841826333603
43,0.04854368932038835,0.625,0.05422047881404572
44,0.049019607843137254,0.625,0.05422121228855451
45,0.04950495049504951,0.625,0.054225575842379976
46,0.05,0.625,0.05422668944757395
47,0.050505050505050504,0.625,0.054226820469868715
48,0.05102040816326531,0.625,0.054227021362019324
49,0.05154639175257732,0.625,0.05422789488787509
50,0.052083333333333336,0.625,0.054228115927309965
51,0.05263157894736842,0.625,0.054228694447347375
52,0.05319148936170213,0.625,0.054229199043867554
53,0.053763440860215055,0.625,0.0542300101211619
54,0.05434782608695652,0.625,0.054230419154865574
55,0.054945054945054944,0.625,0.05423254794082264
56,0.05555555555555555,0.625,0.05423598236579197
57,0.056179775280898875,0.625,0.05423748223893729
58,0.056818181818181816,0.625,0.05423805370066723
59,0.05747126436781609,0.625,0.05423854995188114
60,0.05813953488372093,0.625,0.05423872489057727
61,0.058823529411764705,0.625,0.0542400439086874
62,0.05952380952380952,0.625,0.05424037317750222
63,0.060240963855421686,0.625,0.05424198705779729
64,0.06097560975609756,0.625,0.05424351699861795
65,0.06172839506172839,0.625,0.0542447353910293
66,0.0625,0.625,0.05424848896892787
67,0.06329113924050633,0.625,0.05424864720253475
68,0.0641025641025641,0.625,0.05424865672429096
69,0.05194805194805195,0.5,0.05424871334147721
70,0.05263157894736842,0.5,0.05424942432839332
71,0.05333333333333334,0.5,0.0542494718992374
72,0.05405405405405406,0.5,0.05425083817850966
73,0.0547945205479452,0.5,0.05425375470891183
74,0.05555555555555555,0.5,0.05425542931488388
75,0.056338028169014086,0.5,0.054257034602198655
76,0.05714285714285714,0.5,0.054258419621583225
77,0.057971014492753624,0.5,0.05425886101244743
78,0.058823529411764705,0.5,0.05426153836035918
79,0.05970149253731343,0.5,0.05426320299165672
80,0.06060606060606061,0.5,0.05426352610514495
81,0.06153846153846154,0.5,0.05426357963341201
