,f1,precision,recall,balanced_accuracy,tn,fp,fn,tp,pr_auc
0,0.6449932797969222,0.7262444215279111,0.5858762547555345,0.7765120978923354,260.84,8.86,16.77,23.53,0.6560249408879293
