,f1,precision,recall,balanced_accuracy,tn,fp,fn,tp,pr_auc
0,0.051394820547191446,0.05224354808548414,0.052426973599923224,0.02781786163510642,5.959119994689745,5.6656861896861175,3.4140233677518315,2.2010098692292237,0.04198912813525793
