,f1,precision,recall,balanced_accuracy,tn,fp,fn,tp,pr_auc
0,0.17473349453843012,0.09909766010134785,0.7993359973359973,0.7066497741327116,86.9,54.64,1.47,5.99,0.17464457316899515
