,f1,precision,recall,balanced_accuracy,tn,fp,fn,tp,pr_auc
0,0.05093076944122097,0.03124833025822874,0.15481753057003048,0.06867375368079043,8.60173813771955,8.555841527425823,1.1499231419200295,2.06214069413904,0.09680885458101082
