,f1,precision,recall,balanced_accuracy,tn,fp,fn,tp,pr_auc
0,0.0620807390616783,0.07119715922009894,0.0796677790194898,0.03973725014975104,5.460935650767016,2.865521265182327,3.8543560559528753,4.395819869288586,0.08092761317417423
