,precision,recall,thresholds
0,0.17972350230414746,1.0,0.014
1,0.18009478672985782,0.9743589743589743,0.016
2,0.1796116504854369,0.9487179487179487,0.018
3,0.18137254901960784,0.9487179487179487,0.02
4,0.18592964824120603,0.9487179487179487,0.022
5,0.19170984455958548,0.9487179487179487,0.024
6,0.1925133689839572,0.9230769230769231,0.026
7,0.19021739130434784,0.8974358974358975,0.028
8,0.19444444444444445,0.8974358974358975,0.03
9,0.19662921348314608,0.8974358974358975,0.032
10,0.2,0.8974358974358975,0.034
11,0.2023121387283237,0.8974358974358975,0.036
12,0.20588235294117646,0.8974358974358975,0.038
13,0.20958083832335328,0.8974358974358975,0.04
14,0.21341463414634146,0.8974358974358975,0.042
15,0.2125,0.8717948717948718,0.044
16,0.2251655629139073,0.8717948717948718,0.046
17,0.22818791946308725,0.8717948717948718,0.048
18,0.23943661971830985,0.8717948717948718,0.05
19,0.2446043165467626,0.8717948717948718,0.052
20,0.24817518248175183,0.8717948717948718,0.054
21,0.2537313432835821,0.8717948717948718,0.056
22,0.265625,0.8717948717948718,0.058
23,0.2677165354330709,0.8717948717948718,0.06
24,0.272,0.8717948717948718,0.062
25,0.2764227642276423,0.8717948717948718,0.064
26,0.2727272727272727,0.8461538461538461,0.066
27,0.275,0.8461538461538461,0.068
28,0.28205128205128205,0.8461538461538461,0.07
29,0.3,0.8461538461538461,0.072
30,0.3055555555555556,0.8461538461538461,0.074
31,0.3142857142857143,0.8461538461538461,0.076
32,0.3173076923076923,0.8461538461538461,0.078
33,0.32673267326732675,0.8461538461538461,0.08
34,0.336734693877551,0.8461538461538461,0.082
35,0.3402061855670103,0.8461538461538461,0.084
36,0.34375,0.8461538461538461,0.086
37,0.3473684210526316,0.8461538461538461,0.088
38,0.35106382978723405,0.8461538461538461,0.09
39,0.358695652173913,0.8461538461538461,0.094
40,0.3707865168539326,0.8461538461538461,0.096
41,0.3793103448275862,0.8461538461538461,0.1
42,0.38372093023255816,0.8461538461538461,0.104
43,0.39285714285714285,0.8461538461538461,0.106
44,0.3855421686746988,0.8205128205128205,0.108
45,0.3902439024390244,0.8205128205128205,0.114
46,0.3950617283950617,0.8205128205128205,0.124
47,0.4,0.8205128205128205,0.126
48,0.4050632911392405,0.8205128205128205,0.13
49,0.41025641025641024,0.8205128205128205,0.136
50,0.4155844155844156,0.8205128205128205,0.142
51,0.42105263157894735,0.8205128205128205,0.144
52,0.43243243243243246,0.8205128205128205,0.148
53,0.4383561643835616,0.8205128205128205,0.15
54,0.4507042253521127,0.8205128205128205,0.154
55,0.45714285714285713,0.8205128205128205,0.158
56,0.463768115942029,0.8205128205128205,0.168
57,0.47761194029850745,0.8205128205128205,0.174
58,0.48484848484848486,0.8205128205128205,0.188
59,0.47692307692307695,0.7948717948717948,0.19
60,0.484375,0.7948717948717948,0.198
61,0.5,0.7948717948717948,0.202
62,0.4918032786885246,0.7692307692307693,0.204
63,0.5,0.7692307692307693,0.206
64,0.5084745762711864,0.7692307692307693,0.21
65,0.5172413793103449,0.7692307692307693,0.218
66,0.5263157894736842,0.7692307692307693,0.222
67,0.5357142857142857,0.7692307692307693,0.23
68,0.5454545454545454,0.7692307692307693,0.232
69,0.5555555555555556,0.7692307692307693,0.248
70,0.5660377358490566,0.7692307692307693,0.252
71,0.5882352941176471,0.7692307692307693,0.256
72,0.6,0.7692307692307693,0.27
73,0.6122448979591837,0.7692307692307693,0.294
74,0.625,0.7692307692307693,0.306
75,0.6382978723404256,0.7692307692307693,0.334
76,0.6521739130434783,0.7692307692307693,0.34
77,0.6666666666666666,0.7692307692307693,0.348
78,0.6818181818181818,0.7692307692307693,0.35
79,0.6976744186046512,0.7692307692307693,0.354
80,0.7073170731707317,0.7435897435897436,0.408
81,0.7,0.717948717948718,0.466
82,0.717948717948718,0.717948717948718,0.468
83,0.7368421052631579,0.717948717948718,0.48
84,0.7567567567567568,0.717948717948718,0.484
85,0.75,0.6923076923076923,0.508
86,0.7714285714285715,0.6923076923076923,0.51
87,0.7941176470588235,0.6923076923076923,0.54
88,0.8181818181818182,0.6923076923076923,0.542
89,0.84375,0.6923076923076923,0.564
90,0.8387096774193549,0.6666666666666666,0.566
91,0.8333333333333334,0.6410256410256411,0.574
92,0.8275862068965517,0.6153846153846154,0.602
93,0.8214285714285714,0.5897435897435898,0.608
94,0.8148148148148148,0.5641025641025641,0.618
95,0.8076923076923077,0.5384615384615384,0.622
96,0.84,0.5384615384615384,0.63
97,0.8333333333333334,0.5128205128205128,0.638
98,0.8260869565217391,0.48717948717948717,0.64
99,0.8181818181818182,0.46153846153846156,0.666
100,0.85,0.4358974358974359,0.67
101,0.8421052631578947,0.41025641025641024,0.676
102,0.8333333333333334,0.38461538461538464,0.684
103,0.8235294117647058,0.358974358974359,0.69
104,0.8125,0.3333333333333333,0.748
105,0.8,0.3076923076923077,0.77
106,0.7857142857142857,0.28205128205128205,0.774
107,0.8461538461538461,0.28205128205128205,0.818
108,0.8333333333333334,0.2564102564102564,0.822
109,0.8181818181818182,0.23076923076923078,0.826
110,0.75,0.15384615384615385,0.838
111,0.8333333333333334,0.1282051282051282,0.844
112,0.8,0.10256410256410256,0.848
113,1.0,0.07692307692307693,0.858
114,1.0,0.05128205128205128,0.884
115,1.0,0.02564102564102564,0.89
116,1.0,0.0,9999.0
