,f1,precision,recall,balanced_accuracy,tn,fp,fn,tp,pr_auc
0,0.10716229021682325,0.18930900658659836,0.09888217118675179,0.049151153686067636,2.968453666762742,1.6859191061030276,2.996631105057474,0.5328596381218922,0.0819203528249383
